model_name,architecture,attention_type,epoch,train_loss,train_accuracy,test_loss,test_accuracy,cumulative_training_time
MLP - self,MLP, self,36,0.2101568728685379,0.9256604313850403,3.1846349239349365,0.5174999833106995,9.653056526184082
MLP - self,MLP, self,37,0.19802771508693695,0.928700864315033,3.30564284324646,0.5212000012397766,9.921196985244752
MLP - self,MLP, self,38,0.16719771921634674,0.940902829170227,3.3491714000701904,0.5228999853134155,10.18933744430542
MLP - self,MLP, self,39,0.17562296986579895,0.9388490319252014,3.434455156326294,0.51910001039505,10.457477903366089
MLP - self,MLP, self,40,0.18690800666809082,0.935365617275238,3.450291872024536,0.5117999911308289,10.725618362426758
MLP - self,MLP, self,41,0.19838786125183105,0.9308553338050842,3.5675048828125,0.5148000121116638,10.993758821487427
MLP - self,MLP, self,42,0.18259215354919434,0.9373590350151062,3.7542779445648193,0.5196999907493591,11.261899280548096
MLP - self,MLP, self,43,0.16747230291366577,0.9418089389801025,3.6139118671417236,0.5206999778747559,11.530039739608764
MLP - self,MLP, self,44,0.1530882716178894,0.9460172057151794,3.7438080310821533,0.5209999680519104,11.798180198669433
MLP - self,MLP, self,45,0.1739305704832077,0.9396745562553406,3.8275368213653564,0.5151999592781067,12.066320657730103
MLP - self,MLP, self,46,0.1866186261177063,0.9350032210350037,3.7938449382781982,0.5210999846458435,12.334461116790772
MLP - self,MLP, self,47,0.14553627371788025,0.9495207667350769,3.994703769683838,0.5264999866485596,12.602601575851441
MLP - self,MLP, self,48,0.1460835486650467,0.9502657651901245,3.8863842487335205,0.5302000045776367,12.870742034912109
MLP - self,MLP, self,49,0.13902723789215088,0.9525813460350037,4.214618682861328,0.5191999673843384,13.138882493972778
MLP - self,MLP, self,50,0.13891592621803284,0.9513530731201172,4.172214984893799,0.5192999839782715,13.407022953033447
MLP - self,MLP, self,51,0.15272057056427002,0.9465608596801758,4.115411758422852,0.5185999870300293,13.675163412094117
MLP - self,MLP, self,52,0.14695239067077637,0.9500845670700073,4.2058000564575195,0.5205999612808228,13.943303871154786
MLP - self,MLP, self,53,0.1810162514448166,0.9386879801750183,4.111729621887207,0.5166000127792358,14.211444330215453
MLP - self,MLP, self,54,0.1708519160747528,0.9415874481201172,4.1665496826171875,0.5145999789237976,14.479584789276123
MLP - self,MLP, self,55,0.14156098663806915,0.9520779252052307,4.360820293426514,0.5101999640464783,14.747725248336792
MLP - self,MLP, self,56,0.14069093763828278,0.9522188901901245,4.285375595092773,0.5113999843597412,15.015865707397461
MLP - self,MLP, self,57,0.11409679800271988,0.9614207148551941,4.3386149406433105,0.5209000110626221,15.28400616645813
MLP - self,MLP, self,58,0.0949893444776535,0.9675015807151794,4.432275295257568,0.5266000032424927,15.552146625518798
MLP - self,MLP, self,59,0.10990756005048752,0.962709367275238,4.627841472625732,0.51910001039505,15.820287084579467
MLP - self,MLP, self,60,0.1289668083190918,0.9561452865600586,4.4077582359313965,0.5209999680519104,16.088427543640137
MLP - self,MLP, self,61,0.14179536700248718,0.952460527420044,4.4392828941345215,0.5164999961853027,16.356568002700804
MLP - self,MLP, self,62,0.12555807828903198,0.9569104313850403,4.562211990356445,0.5166000127792358,16.624708461761475
MLP - self,MLP, self,63,0.11072796583175659,0.9616220593452454,4.603893756866455,0.5185999870300293,16.892848920822143
MLP - self,MLP, self,64,0.13153934478759766,0.9555210471153259,4.516900539398193,0.511900007724762,17.160989379882814
MLP - self,MLP, self,65,0.13913792371749878,0.9537088871002197,4.568305015563965,0.5223000049591064,17.42912983894348
MLP - self,MLP, self,66,0.1350574642419815,0.9552593231201172,4.690578460693359,0.5151999592781067,17.69727029800415
MLP - self,MLP, self,67,0.18346568942070007,0.940238356590271,4.562692165374756,0.5181999802589417,17.96541075706482
MLP - self,MLP, self,68,0.1534857600927353,0.949359655380249,4.61496639251709,0.5232999920845032,18.233551216125488
MLP - self,MLP, self,69,0.1100330799818039,0.963675856590271,4.60059118270874,0.5194999575614929,18.50169167518616
MLP - self,MLP, self,70,0.11773855984210968,0.9614810943603516,4.739146709442139,0.5139999985694885,18.769832134246826
MLP - self,MLP, self,71,0.12373890727758408,0.9575346112251282,4.703059673309326,0.522599995136261,19.037972593307494
MLP - self,MLP, self,72,0.10427094995975494,0.9651256203651428,4.749456405639648,0.5184999704360962,19.306113052368165
MLP - self,MLP, self,73,0.12173108756542206,0.9590044617652893,4.95016622543335,0.5191999673843384,19.574253511428832
MLP - self,MLP, self,74,0.10666827112436295,0.9650048017501831,5.0523295402526855,0.5151000022888184,19.842393970489503
MLP - self,MLP, self,75,0.09850090742111206,0.9671794176101685,5.046610355377197,0.5166999697685242,20.11053442955017
MLP - self,MLP, self,76,0.09818574041128159,0.9668572545051575,4.949355602264404,0.5223999619483948,20.37867488861084
MLP - self,MLP, self,77,0.10393150895833969,0.9642598032951355,4.952260494232178,0.5144999623298645,20.64681534767151
MLP - self,MLP, self,78,0.14789985120296478,0.9526618719100952,4.958102703094482,0.5142999887466431,20.914955806732177
MLP - self,MLP, self,79,0.14837846159934998,0.9534672498703003,5.134132385253906,0.5112999677658081,21.183096265792848
MLP - self,MLP, self,80,0.15811051428318024,0.9493194222450256,5.02125358581543,0.5245000123977661,21.451236724853516
MLP - self,MLP, self,81,0.12550584971904755,0.9582594633102417,5.077579021453857,0.5149999856948853,21.719377183914183
MLP - self,MLP, self,82,0.09658057242631912,0.967119038105011,5.178666591644287,0.5157999992370605,21.987517642974854
MLP - self,MLP, self,83,0.08130394667387009,0.972454845905304,5.2418999671936035,0.5175999999046326,22.25565810203552
MLP - self,MLP, self,84,0.05630530044436455,0.981435239315033,5.308640956878662,0.523099958896637,22.523798561096193
MLP - self,MLP, self,85,0.05652259290218353,0.9812741279602051,5.23465633392334,0.521399974822998,22.79193902015686
MLP - self,MLP, self,86,0.08589442819356918,0.972152829170227,5.104489326477051,0.5127999782562256,23.060079479217528
MLP - self,MLP, self,87,0.1303810328245163,0.9585816264152527,5.133736610412598,0.5127999782562256,23.3282199382782
MLP - self,MLP, self,88,0.1715398132801056,0.9468427300453186,5.362612247467041,0.5067999958992004,23.596360397338866
MLP - self,MLP, self,89,0.16037099063396454,0.9492388367652893,5.146779537200928,0.5099999904632568,23.864500856399538
MLP - self,MLP, self,90,0.13039904832839966,0.9574540853500366,5.3434624671936035,0.5139999985694885,24.132641315460205
MLP - self,MLP, self,91,0.09911990910768509,0.9668975472450256,5.25616979598999,0.5149999856948853,24.400781774520873
MLP - self,MLP, self,92,0.1017690896987915,0.9665753841400146,5.175723552703857,0.5210999846458435,24.668922233581544
MLP - self,MLP, self,93,0.10851895064115524,0.9657095670700073,5.268060207366943,0.5162999629974365,24.93706269264221
MLP - self,MLP, self,94,0.08006448298692703,0.9742267727851868,5.228135585784912,0.5221999883651733,25.205203151702882
MLP - self,MLP, self,95,0.07516976445913315,0.9755154252052307,5.324688911437988,0.5198999643325806,25.47334361076355
MLP - self,MLP, self,96,0.09367743879556656,0.9695553779602051,5.420140743255615,0.5094000101089478,25.741484069824217
MLP - self,MLP, self,97,0.10728227347135544,0.9653672575950623,5.513638973236084,0.5130000114440918,26.00962452888489
MLP - self,MLP, self,98,0.12496726959943771,0.9605347514152527,5.581911087036133,0.5162999629974365,26.277764987945556
MLP - self,MLP, self,99,0.12767653167247772,0.960756242275238,5.467757225036621,0.5094000101089478,26.545905447006227
MLP - self,MLP, self,100,0.12170734256505966,0.9617630243301392,5.337434768676758,0.5235999822616577,26.814045906066895
CNN - self,CNN, self,1,1.6941016912460327,0.3691607415676117,1.4805759191513062,0.4529999792575836,1.2444408011436463
CNN - self,CNN, self,2,1.4137002229690552,0.48791879415512085,1.3337730169296265,0.5018999576568604,2.4888816022872926
CNN - self,CNN, self,3,1.275448203086853,0.5401699542999268,1.2450335025787354,0.5489000082015991,3.7333224034309387
CNN - self,CNN, self,4,1.1875492334365845,0.573252260684967,1.1912239789962769,0.5763999819755554,4.977763204574585
CNN - self,CNN, self,5,1.1250864267349243,0.5959246158599854,1.1726449728012085,0.5751000046730042,6.222204005718231
CNN - self,CNN, self,6,1.0695867538452148,0.6190801858901978,1.1444201469421387,0.5943999886512756,7.466644806861877
CNN - self,CNN, self,7,0.9999597072601318,0.644349992275238,1.094374418258667,0.6122999787330627,8.711085608005524
CNN - self,CNN, self,8,0.9463550448417664,0.6615657210350037,1.102253794670105,0.6136999726295471,9.95552640914917
CNN - self,CNN, self,9,0.9046789407730103,0.6744321584701538,1.1320914030075073,0.6053999662399292,11.199967210292817
CNN - self,CNN, self,10,0.8566976189613342,0.694788932800293,1.061415195465088,0.6240000128746033,12.444408011436462
CNN - self,CNN, self,11,0.8197146058082581,0.705722451210022,1.077565312385559,0.6276999711990356,13.688848812580108
CNN - self,CNN, self,12,0.7667059302330017,0.7257369160652161,1.0852495431900024,0.6207000017166138,14.933289613723755
CNN - self,CNN, self,13,0.7230352759361267,0.7404558658599854,1.1597298383712769,0.614799976348877,16.1777304148674
CNN - self,CNN, self,14,0.6778538823127747,0.7566647529602051,1.1566494703292847,0.623199999332428,17.422171216011048
CNN - self,CNN, self,15,0.6258462071418762,0.7785518169403076,1.1430472135543823,0.6311999559402466,18.666612017154694
CNN - self,CNN, self,16,0.5873334407806396,0.7898880243301392,1.2186468839645386,0.6225000023841858,19.91105281829834
CNN - self,CNN, self,17,0.5401509404182434,0.8060365319252014,1.2188148498535156,0.6258999705314636,21.155493619441987
CNN - self,CNN, self,18,0.506560742855072,0.8192050457000732,1.3011527061462402,0.613099992275238,22.399934420585634
CNN - self,CNN, self,19,0.46758830547332764,0.8331789374351501,1.3283066749572754,0.6232999563217163,23.644375221729277
CNN - self,CNN, self,20,0.42182692885398865,0.8485824465751648,1.5444918870925903,0.5934000015258789,24.888816022872923
CNN - self,CNN, self,21,0.3842882215976715,0.863079845905304,1.550866723060608,0.617900013923645,26.13325682401657
CNN - self,CNN, self,22,0.3562886714935303,0.8735703825950623,1.5100802183151245,0.6096000075340271,27.377697625160216
CNN - self,CNN, self,23,0.3214344084262848,0.8856515288352966,1.752191185951233,0.6072999835014343,28.622138426303863
CNN - self,CNN, self,24,0.3071082830429077,0.8901618719100952,1.6247934103012085,0.6259999871253967,29.86657922744751
CNN - self,CNN, self,25,0.261994332075119,0.9081225395202637,1.7124433517456055,0.613099992275238,31.111020028591156
CNN - self,CNN, self,26,0.2603103518486023,0.9071158170700073,1.7682278156280518,0.6068999767303467,32.3554608297348
CNN - self,CNN, self,27,0.24420545995235443,0.912431538105011,1.813914179801941,0.6128000020980835,33.59990163087845
CNN - self,CNN, self,28,0.21364441514015198,0.925579845905304,1.9701124429702759,0.6033999919891357,34.844342432022096
CNN - self,CNN, self,29,0.17960065603256226,0.9368757605552673,2.0867135524749756,0.6067999601364136,36.08878323316574
CNN - self,CNN, self,30,0.1885840743780136,0.9329493641853333,2.0921013355255127,0.6006999611854553,37.33322403430939
CNN - self,CNN, self,31,0.17980630695819855,0.9357079267501831,2.0932776927948,0.607699990272522,38.577664835453035
CNN - self,CNN, self,32,0.17246130108833313,0.9383658170700073,2.158599615097046,0.6074999570846558,39.82210563659668
CNN - self,CNN, self,33,0.15007929503917694,0.9471648931503296,2.3404886722564697,0.6107000112533569,41.06654643774033
CNN - self,CNN, self,34,0.12437981367111206,0.9577561020851135,2.380632162094116,0.6107999682426453,42.310987238883975
CNN - self,CNN, self,35,0.14770379662513733,0.9496415853500366,2.231915235519409,0.6119999885559082,43.55542804002762
CNN - self,CNN, self,36,0.14925771951675415,0.9491986036300659,2.42309832572937,0.6025999784469604,44.79986884117127
CNN - self,CNN, self,37,0.13843229413032532,0.9520980715751648,2.4406232833862305,0.6028000116348267,46.044309642314914
CNN - self,CNN, self,38,0.12433914840221405,0.9570111036300659,2.5127618312835693,0.601099967956543,47.288750443458554
CNN - self,CNN, self,39,0.12072093784809113,0.958803117275238,2.5545737743377686,0.5974000096321106,48.5331912446022
CNN - self,CNN, self,40,0.08997860550880432,0.9701191782951355,2.6268789768218994,0.6098999977111816,49.77763204574585
CNN - self,CNN, self,41,0.08472668379545212,0.9708238840103149,2.710972309112549,0.5971999764442444,51.02207284688949
CNN - self,CNN, self,42,0.08714821934700012,0.9704010486602783,2.64180064201355,0.6061999797821045,52.26651364803314
CNN - self,CNN, self,43,0.08252133429050446,0.9722736477851868,2.7352185249328613,0.598800003528595,53.510954449176786
CNN - self,CNN, self,44,0.11013266444206238,0.9622060060501099,2.7239439487457275,0.6031000018119812,54.75539525032043
CNN - self,CNN, self,45,0.11423905193805695,0.9607965350151062,2.8188674449920654,0.5981000065803528,55.99983605146408
CNN - self,CNN, self,46,0.09989523887634277,0.9657900929450989,2.856147289276123,0.5990999937057495,57.244276852607726
CNN - self,CNN, self,47,0.09657593071460724,0.9664344191551208,2.8091189861297607,0.5945000052452087,58.48871765375137
CNN - self,CNN, self,48,0.0897408202290535,0.9685888886451721,2.815732479095459,0.6013999581336975,59.73315845489502
CNN - self,CNN, self,49,0.10142038017511368,0.9653672575950623,2.778409957885742,0.6003000140190125,60.977599256038665
CNN - self,CNN, self,50,0.09193424880504608,0.969072163105011,2.7892699241638184,0.6039999723434448,62.22204005718231
CNN - self,CNN, self,51,0.08826538920402527,0.9693137407302856,2.866933584213257,0.5985000133514404,63.46648085832596
CNN - self,CNN, self,52,0.06884831935167313,0.977206826210022,2.809615135192871,0.6047999858856201,64.7109216594696
CNN - self,CNN, self,53,0.047599609941244125,0.9853615760803223,2.9912424087524414,0.606499969959259,65.95536246061324
CNN - self,CNN, self,54,0.041635796427726746,0.9867308139801025,2.9965598583221436,0.6132999658584595,67.1998032617569
CNN - self,CNN, self,55,0.05098447576165199,0.9832675457000732,3.0705559253692627,0.5997999906539917,68.44424406290054
CNN - self,CNN, self,56,0.10779173672199249,0.9640986919403076,3.1825313568115234,0.5848999619483948,69.68868486404419
CNN - self,CNN, self,57,0.18621377646923065,0.9372180700302124,2.795736074447632,0.5945999622344971,70.93312566518783
CNN - self,CNN, self,58,0.10766655206680298,0.9636154770851135,2.7225663661956787,0.6026999950408936,72.17756646633148
CNN - self,CNN, self,59,0.050581373274326324,0.9843347072601318,2.865283727645874,0.6029999852180481,73.42200726747512
CNN - self,CNN, self,60,0.0406833253800869,0.9873952865600586,3.07694411277771,0.6064000129699707,74.66644806861878
CNN - self,CNN, self,61,0.050961025059223175,0.9834285974502563,3.043572187423706,0.6003999710083008,75.91088886976242
CNN - self,CNN, self,62,0.054951708763837814,0.9813748002052307,3.0325734615325928,0.5999999642372131,77.15532967090607
CNN - self,CNN, self,63,0.0653342679142952,0.9779518246650696,3.0120842456817627,0.597000002861023,78.39977047204971
CNN - self,CNN, self,64,0.0978185161948204,0.9663538932800293,3.09963321685791,0.5920999646186829,79.64421127319336
CNN - self,CNN, self,65,0.09326277673244476,0.9673404693603516,3.009089946746826,0.6090999841690063,80.888652074337
CNN - self,CNN, self,66,0.08622458577156067,0.9715487957000732,2.935147762298584,0.6038999557495117,82.13309287548066
CNN - self,CNN, self,67,0.0823502466082573,0.9726763367652893,2.9811360836029053,0.5981000065803528,83.3775336766243
CNN - self,CNN, self,68,0.05253484472632408,0.9820191264152527,3.053492307662964,0.6060000061988831,84.62197447776795
CNN - self,CNN, self,69,0.03528796508908272,0.9891873002052307,3.0890824794769287,0.6055999994277954,85.86641527891159
CNN - self,CNN, self,70,0.023338766768574715,0.9927110075950623,3.1588618755340576,0.6046000123023987,87.11085608005524
CNN - self,CNN, self,71,0.01564561203122139,0.9959729313850403,3.192425489425659,0.6136999726295471,88.35529688119888
